cast_id,source_file,platform,lat,lon,obs_date,month,year
aoml/4903550/profiles/D4903550_057.nc,aoml/4903550/profiles/D4903550_057.nc,4903550,25.161,-88.314,20240317,3,2024
aoml/4903551/profiles/D4903551_057.nc,aoml/4903551/profiles/D4903551_057.nc,4903551,26.048,-85.746,20240317,3,2024
aoml/4903552/profiles/D4903552_057.nc,aoml/4903552/profiles/D4903552_057.nc,4903552,24.389,-83.944,20240317,3,2024
aoml/4903553/profiles/D4903553_057.nc,aoml/4903553/profiles/D4903553_057.nc,4903553,23.25,-82.897,20240317,3,2024
aoml/4903556/profiles/D4903556_057.nc,aoml/4903556/profiles/D4903556_057.nc,4903556,27.427,-86.091,20240317,3,2024
aoml/4903232/profiles/D4903232_356.nc,aoml/4903232/profiles/D4903232_356.nc,4903232,24.309,-96.117,20240322,3,2024
aoml/4903240/profiles/D4903240_353.nc,aoml/4903240/profiles/D4903240_353.nc,4903240,25.303,-94.991,20240322,3,2024
aoml/4903278/profiles/D4903278_273.nc,aoml/4903278/profiles/D4903278_273.nc,4903278,27.869,-87.344,20240322,3,2024
aoml/4903353/profiles/D4903353_223.nc,aoml/4903353/profiles/D4903353_223.nc,4903353,28.614,-87.455,20240322,3,2024
aoml/4903356/profiles/D4903356_216.nc,aoml/4903356/profiles/D4903356_216.nc,4903356,28.226,-88.945,20240322,3,2024
aoml/4903468/profiles/D4903468_109.nc,aoml/4903468/profiles/D4903468_109.nc,4903468,27.458,-86.085,20240322,3,2024
aoml/4903471/profiles/D4903471_106.nc,aoml/4903471/profiles/D4903471_106.nc,4903471,28.995,-87.644,20240322,3,2024
aoml/4903472/profiles/R4903472_103.nc,aoml/4903472/profiles/R4903472_103.nc,4903472,23.768,-83.055,20240322,3,2024
aoml/4903546/profiles/D4903546_058.nc,aoml/4903546/profiles/D4903546_058.nc,4903546,25.7,-92.41,20240322,3,2024
aoml/4903548/profiles/D4903548_058.nc,aoml/4903548/profiles/D4903548_058.nc,4903548,26.885,-85.741,20240322,3,2024
aoml/4903549/profiles/D4903549_058.nc,aoml/4903549/profiles/D4903549_058.nc,4903549,25.945,-89.714,20240322,3,2024
aoml/4903550/profiles/D4903550_058.nc,aoml/4903550/profiles/D4903550_058.nc,4903550,25.478,-88.418,20240322,3,2024
aoml/4903551/profiles/D4903551_058.nc,aoml/4903551/profiles/D4903551_058.nc,4903551,26.047,-85.237,20240322,3,2024
aoml/4903552/profiles/D4903552_058.nc,aoml/4903552/profiles/D4903552_058.nc,4903552,24.345,-83.921,20240322,3,2024
aoml/4903553/profiles/D4903553_058.nc,aoml/4903553/profiles/D4903553_058.nc,4903553,23.285,-82.719,20240322,3,2024
aoml/4903556/profiles/D4903556_058.nc,aoml/4903556/profiles/D4903556_058.nc,4903556,27.517,-86.335,20240322,3,2024
aoml/4903559/profiles/D4903559_034.nc,aoml/4903559/profiles/D4903559_034.nc,4903559,20.035,-83.683,20240322,3,2024
aoml/4903562/profiles/D4903562_034.nc,aoml/4903562/profiles/D4903562_034.nc,4903562,19.556,-86.062,20240322,3,2024
aoml/4903563/profiles/D4903563_036.nc,aoml/4903563/profiles/D4903563_036.nc,4903563,20.944,-82.46,20240322,3,2024
aoml/4902351/profiles/D4902351_299.nc,aoml/4902351/profiles/D4902351_299.nc,4902351,22.77,-96.446,20240804,8,2024
aoml/4903240/profiles/D4903240_380.nc,aoml/4903240/profiles/D4903240_380.nc,4903240,23.743,-95.458,20240804,8,2024
aoml/4903248/profiles/D4903248_364.nc,aoml/4903248/profiles/D4903248_364.nc,4903248,26.412,-92.271,20240804,8,2024
aoml/4903464/profiles/D4903464_132.nc,aoml/4903464/profiles/D4903464_132.nc,4903464,28.013,-88.918,20240804,8,2024
aoml/4903469/profiles/D4903469_133.nc,aoml/4903469/profiles/D4903469_133.nc,4903469,23.304,-81.906,20240804,8,2024
aoml/4903545/profiles/D4903545_085.nc,aoml/4903545/profiles/D4903545_085.nc,4903545,26.131,-88.538,20240804,8,2024
aoml/4903550/profiles/D4903550_085.nc,aoml/4903550/profiles/D4903550_085.nc,4903550,25.259,-88.387,20240804,8,2024
aoml/4903551/profiles/D4903551_085.nc,aoml/4903551/profiles/D4903551_085.nc,4903551,23.657,-86.288,20240804,8,2024
aoml/4903552/profiles/D4903552_085.nc,aoml/4903552/profiles/D4903552_085.nc,4903552,25.362,-84.815,20240804,8,2024
aoml/4903556/profiles/D4903556_085.nc,aoml/4903556/profiles/D4903556_085.nc,4903556,27.91,-86.024,20240804,8,2024
aoml/4903557/profiles/D4903557_085.nc,aoml/4903557/profiles/D4903557_085.nc,4903557,25.699,-91.082,20240804,8,2024
aoml/4903563/profiles/D4903563_052.nc,aoml/4903563/profiles/D4903563_052.nc,4903563,20.006,-80.766,20240804,8,2024
aoml/4903622/profiles/R4903622_105.nc,aoml/4903622/profiles/R4903622_105.nc,4903622,23.171,-90.657,20240804,8,2024
aoml/4903240/profiles/D4903240_381.nc,aoml/4903240/profiles/D4903240_381.nc,4903240,23.706,-95.633,20240809,8,2024
aoml/4903248/profiles/D4903248_365.nc,aoml/4903248/profiles/D4903248_365.nc,4903248,26.369,-92.434,20240809,8,2024
aoml/4903464/profiles/D4903464_133.nc,aoml/4903464/profiles/D4903464_133.nc,4903464,28.069,-88.947,20240809,8,2024
aoml/4903469/profiles/D4903469_134.nc,aoml/4903469/profiles/D4903469_134.nc,4903469,23.36,-81.751,20240809,8,2024
aoml/4903545/profiles/D4903545_086.nc,aoml/4903545/profiles/D4903545_086.nc,4903545,26.752,-89.104,20240809,8,2024
aoml/4903550/profiles/D4903550_086.nc,aoml/4903550/profiles/D4903550_086.nc,4903550,25.202,-88.019,20240809,8,2024
aoml/4903552/profiles/D4903552_086.nc,aoml/4903552/profiles/D4903552_086.nc,4903552,25.853,-84.969,20240809,8,2024
aoml/4903556/profiles/D4903556_086.nc,aoml/4903556/profiles/D4903556_086.nc,4903556,27.974,-86.365,20240809,8,2024
aoml/4903557/profiles/D4903557_086.nc,aoml/4903557/profiles/D4903557_086.nc,4903557,25.452,-91.161,20240809,8,2024
aoml/4903559/profiles/D4903559_051.nc,aoml/4903559/profiles/D4903559_051.nc,4903559,19.613,-83.079,20240809,8,2024
aoml/4903562/profiles/D4903562_051.nc,aoml/4903562/profiles/D4903562_051.nc,4903562,20.118,-86.664,20240809,8,2024
aoml/4903563/profiles/D4903563_053.nc,aoml/4903563/profiles/D4903563_053.nc,4903563,20.14,-80.655,20240809,8,2024
aoml/4902351/profiles/D4902351_300.nc,aoml/4902351/profiles/D4902351_300.nc,4902351,22.822,-96.502,20240814,8,2024
aoml/4903240/profiles/D4903240_382.nc,aoml/4903240/profiles/D4903240_382.nc,4903240,23.878,-95.474,20240814,8,2024
aoml/4903248/profiles/D4903248_366.nc,aoml/4903248/profiles/D4903248_366.nc,4903248,26.15,-92.508,20240814,8,2024
aoml/4903464/profiles/D4903464_134.nc,aoml/4903464/profiles/D4903464_134.nc,4903464,28.086,-88.946,20240814,8,2024
aoml/4903469/profiles/D4903469_135.nc,aoml/4903469/profiles/D4903469_135.nc,4903469,23.354,-81.757,20240814,8,2024
aoml/4903545/profiles/D4903545_087.nc,aoml/4903545/profiles/D4903545_087.nc,4903545,26.983,-89.317,20240814,8,2024
aoml/4903550/profiles/D4903550_087.nc,aoml/4903550/profiles/D4903550_087.nc,4903550,24.938,-86.694,20240814,8,2024
aoml/4903552/profiles/D4903552_087.nc,aoml/4903552/profiles/D4903552_087.nc,4903552,26.052,-85.024,20240814,8,2024
aoml/4903556/profiles/D4903556_087.nc,aoml/4903556/profiles/D4903556_087.nc,4903556,27.897,-86.4,20240814,8,2024
aoml/4903557/profiles/D4903557_087.nc,aoml/4903557/profiles/D4903557_087.nc,4903557,25.426,-90.944,20240814,8,2024
aoml/4903559/profiles/D4903559_052.nc,aoml/4903559/profiles/D4903559_052.nc,4903559,19.342,-83.046,20240814,8,2024
aoml/4903562/profiles/D4903562_052.nc,aoml/4903562/profiles/D4903562_052.nc,4903562,20.337,-86.532,20240814,8,2024
aoml/4903563/profiles/D4903563_054.nc,aoml/4903563/profiles/D4903563_054.nc,4903563,20.264,-80.586,20240814,8,2024
aoml/4902351/profiles/D4902351_301.nc,aoml/4902351/profiles/D4902351_301.nc,4902351,22.86,-96.695,20240824,8,2024
aoml/4902915/profiles/D4902915_532.nc,aoml/4902915/profiles/D4902915_532.nc,4902915,24.373,-92.073,20240824,8,2024
aoml/4903240/profiles/D4903240_384.nc,aoml/4903240/profiles/D4903240_384.nc,4903240,23.612,-95.72,20240824,8,2024
aoml/4903248/profiles/D4903248_368.nc,aoml/4903248/profiles/D4903248_368.nc,4903248,25.991,-92.462,20240824,8,2024
aoml/4903464/profiles/D4903464_136.nc,aoml/4903464/profiles/D4903464_136.nc,4903464,28.139,-88.928,20240824,8,2024
aoml/4903469/profiles/D4903469_137.nc,aoml/4903469/profiles/D4903469_137.nc,4903469,23.385,-81.728,20240824,8,2024
aoml/4903545/profiles/D4903545_089.nc,aoml/4903545/profiles/D4903545_089.nc,4903545,26.636,-89.146,20240824,8,2024
aoml/4903552/profiles/D4903552_089.nc,aoml/4903552/profiles/D4903552_089.nc,4903552,25.645,-84.928,20240824,8,2024
aoml/4903556/profiles/D4903556_089.nc,aoml/4903556/profiles/D4903556_089.nc,4903556,27.783,-86.48,20240824,8,2024
aoml/4903557/profiles/D4903557_089.nc,aoml/4903557/profiles/D4903557_089.nc,4903557,26.073,-90.769,20240824,8,2024
aoml/4903559/profiles/D4903559_054.nc,aoml/4903559/profiles/D4903559_054.nc,4903559,18.961,-82.799,20240824,8,2024
aoml/4903562/profiles/D4903562_054.nc,aoml/4903562/profiles/D4903562_054.nc,4903562,20.682,-86.225,20240824,8,2024
aoml/4903248/profiles/D4903248_369.nc,aoml/4903248/profiles/D4903248_369.nc,4903248,26.011,-92.691,20240830,8,2024
aoml/4903250/profiles/D4903250_365.nc,aoml/4903250/profiles/D4903250_365.nc,4903250,22.219,-85.436,20240830,8,2024
aoml/4903278/profiles/D4903278_306.nc,aoml/4903278/profiles/D4903278_306.nc,4903278,27.161,-86.251,20240830,8,2024
aoml/4903471/profiles/D4903471_138.nc,aoml/4903471/profiles/D4903471_138.nc,4903471,27.942,-88.914,20240830,8,2024
aoml/4903546/profiles/D4903546_090.nc,aoml/4903546/profiles/D4903546_090.nc,4903546,22.586,-96.312,20240830,8,2024
aoml/4903548/profiles/D4903548_090.nc,aoml/4903548/profiles/D4903548_090.nc,4903548,26.714,-90.098,20240830,8,2024
aoml/4903549/profiles/D4903549_090.nc,aoml/4903549/profiles/D4903549_090.nc,4903549,26.376,-88.933,20240830,8,2024
aoml/4903550/profiles/D4903550_090.nc,aoml/4903550/profiles/D4903550_090.nc,4903550,24.396,-85.063,20240830,8,2024
aoml/4903551/profiles/D4903551_090.nc,aoml/4903551/profiles/D4903551_090.nc,4903551,24.936,-88.863,20240830,8,2024
aoml/4903553/profiles/D4903553_090.nc,aoml/4903553/profiles/D4903553_090.nc,4903553,23.827,-82.637,20240830,8,2024
aoml/4903559/profiles/D4903559_055.nc,aoml/4903559/profiles/D4903559_055.nc,4903559,18.866,-82.63,20240830,8,2024
aoml/4903562/profiles/D4903562_055.nc,aoml/4903562/profiles/D4903562_055.nc,4903562,20.722,-86.218,20240830,8,2024
aoml/4903563/profiles/D4903563_057.nc,aoml/4903563/profiles/D4903563_057.nc,4903563,20.616,-80.624,20240830,8,2024
aoml/4903248/profiles/D4903248_370.nc,aoml/4903248/profiles/D4903248_370.nc,4903248,26.08,-93.067,20240904,9,2024
aoml/4903250/profiles/D4903250_366.nc,aoml/4903250/profiles/D4903250_366.nc,4903250,22.003,-85.342,20240904,9,2024
aoml/4903278/profiles/D4903278_307.nc,aoml/4903278/profiles/D4903278_307.nc,4903278,27.208,-86.631,20240904,9,2024
aoml/4903471/profiles/D4903471_139.nc,aoml/4903471/profiles/D4903471_139.nc,4903471,27.916,-88.873,20240904,9,2024
aoml/4903472/profiles/R4903472_138.nc,aoml/4903472/profiles/R4903472_138.nc,4903472,24.703,-87.106,20240904,9,2024
aoml/4903546/profiles/D4903546_091.nc,aoml/4903546/profiles/D4903546_091.nc,4903546,22.397,-96.418,20240904,9,2024
aoml/4903548/profiles/D4903548_091.nc,aoml/4903548/profiles/D4903548_091.nc,4903548,27.017,-89.887,20240904,9,2024
aoml/4903549/profiles/D4903549_091.nc,aoml/4903549/profiles/D4903549_091.nc,4903549,26.735,-89.145,20240904,9,2024
aoml/4903550/profiles/D4903550_091.nc,aoml/4903550/profiles/D4903550_091.nc,4903550,24.237,-84.896,20240904,9,2024
aoml/4903551/profiles/D4903551_091.nc,aoml/4903551/profiles/D4903551_091.nc,4903551,25.154,-88.832,20240904,9,2024
aoml/4903553/profiles/D4903553_091.nc,aoml/4903553/profiles/D4903553_091.nc,4903553,23.845,-82.63,20240904,9,2024
aoml/4903559/profiles/D4903559_056.nc,aoml/4903559/profiles/D4903559_056.nc,4903559,18.863,-82.533,20240904,9,2024
aoml/4903562/profiles/D4903562_056.nc,aoml/4903562/profiles/D4903562_056.nc,4903562,21.009,-86.114,20240904,9,2024
aoml/4903563/profiles/D4903563_058.nc,aoml/4903563/profiles/D4903563_058.nc,4903563,20.621,-80.624,20240904,9,2024
aoml/4903622/profiles/R4903622_108.nc,aoml/4903622/profiles/R4903622_108.nc,4903622,23.751,-90.12,20240904,9,2024
aoml/4903248/profiles/D4903248_371.nc,aoml/4903248/profiles/D4903248_371.nc,4903248,26.164,-93.333,20240909,9,2024
aoml/4903250/profiles/D4903250_367.nc,aoml/4903250/profiles/D4903250_367.nc,4903250,21.999,-85.195,20240909,9,2024
aoml/4903278/profiles/D4903278_308.nc,aoml/4903278/profiles/D4903278_308.nc,4903278,27.607,-87.211,20240909,9,2024
aoml/4903471/profiles/D4903471_140.nc,aoml/4903471/profiles/D4903471_140.nc,4903471,27.919,-88.912,20240909,9,2024
aoml/4903472/profiles/R4903472_139.nc,aoml/4903472/profiles/R4903472_139.nc,4903472,25.279,-87.081,20240909,9,2024
aoml/4903546/profiles/D4903546_092.nc,aoml/4903546/profiles/D4903546_092.nc,4903546,22.293,-96.429,20240909,9,2024
aoml/4903548/profiles/D4903548_092.nc,aoml/4903548/profiles/D4903548_092.nc,4903548,26.96,-89.697,20240909,9,2024
aoml/4903549/profiles/D4903549_092.nc,aoml/4903549/profiles/D4903549_092.nc,4903549,26.337,-89.248,20240909,9,2024
aoml/4903550/profiles/D4903550_092.nc,aoml/4903550/profiles/D4903550_092.nc,4903550,24.337,-84.824,20240909,9,2024
aoml/4903551/profiles/D4903551_092.nc,aoml/4903551/profiles/D4903551_092.nc,4903551,25.143,-88.653,20240909,9,2024
aoml/4903553/profiles/D4903553_092.nc,aoml/4903553/profiles/D4903553_092.nc,4903553,23.86,-82.612,20240909,9,2024
aoml/4903559/profiles/D4903559_057.nc,aoml/4903559/profiles/D4903559_057.nc,4903559,18.901,-82.407,20240909,9,2024
aoml/4903562/profiles/D4903562_057.nc,aoml/4903562/profiles/D4903562_057.nc,4903562,21.178,-86.11,20240909,9,2024
aoml/4903248/profiles/D4903248_372.nc,aoml/4903248/profiles/D4903248_372.nc,4903248,26.119,-93.884,20240914,9,2024
aoml/4903250/profiles/D4903250_368.nc,aoml/4903250/profiles/D4903250_368.nc,4903250,21.939,-85.189,20240914,9,2024
aoml/4903278/profiles/D4903278_309.nc,aoml/4903278/profiles/D4903278_309.nc,4903278,27.762,-86.779,20240914,9,2024
aoml/4903471/profiles/D4903471_141.nc,aoml/4903471/profiles/D4903471_141.nc,4903471,27.824,-88.848,20240914,9,2024
aoml/4903472/profiles/R4903472_140.nc,aoml/4903472/profiles/R4903472_140.nc,4903472,25.701,-87.745,20240914,9,2024
aoml/4903546/profiles/D4903546_093.nc,aoml/4903546/profiles/D4903546_093.nc,4903546,22.18,-96.429,20240914,9,2024
aoml/4903548/profiles/D4903548_093.nc,aoml/4903548/profiles/D4903548_093.nc,4903548,26.95,-90.108,20240914,9,2024
aoml/4903550/profiles/D4903550_093.nc,aoml/4903550/profiles/D4903550_093.nc,4903550,24.396,-84.801,20240914,9,2024
aoml/4903551/profiles/D4903551_093.nc,aoml/4903551/profiles/D4903551_093.nc,4903551,25.253,-88.527,20240914,9,2024
aoml/4903553/profiles/D4903553_093.nc,aoml/4903553/profiles/D4903553_093.nc,4903553,23.874,-82.596,20240914,9,2024
aoml/4903559/profiles/D4903559_058.nc,aoml/4903559/profiles/D4903559_058.nc,4903559,18.93,-82.272,20240914,9,2024
aoml/4903562/profiles/D4903562_058.nc,aoml/4903562/profiles/D4903562_058.nc,4903562,21.237,-86.077,20240914,9,2024
aoml/4903249/profiles/D4903249_373.nc,aoml/4903249/profiles/D4903249_373.nc,4903249,26.047,-88.785,20240920,9,2024
aoml/4903254/profiles/D4903254_376.nc,aoml/4903254/profiles/D4903254_376.nc,4903254,28.311,-87.204,20240920,9,2024
aoml/4903356/profiles/D4903356_253.nc,aoml/4903356/profiles/D4903356_253.nc,4903356,27.996,-89.204,20240920,9,2024
aoml/4903471/profiles/D4903471_142.nc,aoml/4903471/profiles/D4903471_142.nc,4903471,27.805,-88.884,20240920,9,2024
aoml/4903543/profiles/D4903543_094.nc,aoml/4903543/profiles/D4903543_094.nc,4903543,21.272,-95.375,20240920,9,2024
aoml/4903544/profiles/D4903544_094.nc,aoml/4903544/profiles/D4903544_094.nc,4903544,26.123,-85.327,20240920,9,2024
aoml/4903547/profiles/D4903547_094.nc,aoml/4903547/profiles/D4903547_094.nc,4903547,21.339,-95.617,20240920,9,2024
aoml/4903549/profiles/D4903549_094.nc,aoml/4903549/profiles/D4903549_094.nc,4903549,26.294,-88.015,20240920,9,2024
aoml/4903559/profiles/D4903559_059.nc,aoml/4903559/profiles/D4903559_059.nc,4903559,18.858,-82.346,20240920,9,2024
aoml/4903562/profiles/D4903562_059.nc,aoml/4903562/profiles/D4903562_059.nc,4903562,21.413,-85.868,20240920,9,2024
aoml/4903563/profiles/D4903563_061.nc,aoml/4903563/profiles/D4903563_061.nc,4903563,20.573,-80.326,20240920,9,2024
aoml/4903249/profiles/D4903249_374.nc,aoml/4903249/profiles/D4903249_374.nc,4903249,26.0,-88.55,20240925,9,2024
aoml/4903254/profiles/D4903254_377.nc,aoml/4903254/profiles/D4903254_377.nc,4903254,28.376,-87.29,20240925,9,2024
aoml/4903471/profiles/D4903471_143.nc,aoml/4903471/profiles/D4903471_143.nc,4903471,27.742,-88.825,20240925,9,2024
aoml/4903543/profiles/D4903543_095.nc,aoml/4903543/profiles/D4903543_095.nc,4903543,21.233,-95.341,20240925,9,2024
aoml/4903544/profiles/D4903544_095.nc,aoml/4903544/profiles/D4903544_095.nc,4903544,25.562,-85.282,20240925,9,2024
aoml/4903547/profiles/D4903547_095.nc,aoml/4903547/profiles/D4903547_095.nc,4903547,21.125,-95.55,20240925,9,2024
aoml/4903549/profiles/D4903549_095.nc,aoml/4903549/profiles/D4903549_095.nc,4903549,26.758,-87.022,20240925,9,2024
aoml/4903559/profiles/D4903559_060.nc,aoml/4903559/profiles/D4903559_060.nc,4903559,18.76,-82.57,20240925,9,2024
aoml/4903562/profiles/D4903562_060.nc,aoml/4903562/profiles/D4903562_060.nc,4903562,21.458,-85.82,20240925,9,2024
aoml/4903563/profiles/D4903563_062.nc,aoml/4903563/profiles/D4903563_062.nc,4903563,20.455,-80.183,20240925,9,2024
aoml/4903622/profiles/R4903622_110.nc,aoml/4903622/profiles/R4903622_110.nc,4903622,23.816,-90.511,20240925,9,2024
aoml/4902351/profiles/D4902351_305.nc,aoml/4902351/profiles/D4902351_305.nc,4902351,21.297,-96.612,20241003,10,2024
aoml/4903240/profiles/D4903240_392.nc,aoml/4903240/profiles/D4903240_392.nc,4903240,22.184,-96.033,20241003,10,2024
aoml/4903278/profiles/D4903278_313.nc,aoml/4903278/profiles/D4903278_313.nc,4903278,28.065,-87.386,20241003,10,2024
aoml/4903464/profiles/D4903464_144.nc,aoml/4903464/profiles/D4903464_144.nc,4903464,28.009,-89.006,20241003,10,2024
aoml/4903469/profiles/D4903469_145.nc,aoml/4903469/profiles/D4903469_145.nc,4903469,23.516,-81.41,20241003,10,2024
aoml/4903472/profiles/R4903472_144.nc,aoml/4903472/profiles/R4903472_144.nc,4903472,25.571,-89.215,20241003,10,2024
aoml/4903545/profiles/D4903545_097.nc,aoml/4903545/profiles/D4903545_097.nc,4903545,27.772,-87.499,20241003,10,2024
aoml/4903552/profiles/D4903552_097.nc,aoml/4903552/profiles/D4903552_097.nc,4903552,24.824,-85.854,20241003,10,2024
aoml/4903557/profiles/D4903557_097.nc,aoml/4903557/profiles/D4903557_097.nc,4903557,25.896,-93.487,20241003,10,2024
aoml/4903250/profiles/D4903250_372.nc,aoml/4903250/profiles/D4903250_372.nc,4903250,21.715,-85.062,20241004,10,2024
aoml/4903254/profiles/D4903254_379.nc,aoml/4903254/profiles/D4903254_379.nc,4903254,28.757,-87.459,20241004,10,2024
aoml/4903356/profiles/D4903356_256.nc,aoml/4903356/profiles/D4903356_256.nc,4903356,27.94,-89.261,20241004,10,2024
aoml/4903546/profiles/D4903546_097.nc,aoml/4903546/profiles/D4903546_097.nc,4903546,21.584,-96.37,20241004,10,2024
aoml/4903548/profiles/D4903548_097.nc,aoml/4903548/profiles/D4903548_097.nc,4903548,27.145,-89.532,20241004,10,2024
aoml/4903550/profiles/D4903550_097.nc,aoml/4903550/profiles/D4903550_097.nc,4903550,25.468,-86.239,20241004,10,2024
aoml/4903551/profiles/D4903551_097.nc,aoml/4903551/profiles/D4903551_097.nc,4903551,25.713,-90.598,20241004,10,2024
aoml/4903553/profiles/D4903553_097.nc,aoml/4903553/profiles/D4903553_097.nc,4903553,23.903,-82.587,20241004,10,2024
aoml/4903556/profiles/D4903556_097.nc,aoml/4903556/profiles/D4903556_097.nc,4903556,27.74,-85.971,20241004,10,2024
aoml/4902349/profiles/D4902349_301.nc,aoml/4902349/profiles/D4902349_301.nc,4902349,22.624,-95.096,20241005,10,2024
aoml/4903248/profiles/D4903248_376.nc,aoml/4903248/profiles/D4903248_376.nc,4903248,25.695,-94.039,20241005,10,2024
aoml/4903249/profiles/D4903249_376.nc,aoml/4903249/profiles/D4903249_376.nc,4903249,25.578,-88.896,20241005,10,2024
aoml/4903471/profiles/D4903471_145.nc,aoml/4903471/profiles/D4903471_145.nc,4903471,27.807,-89.227,20241005,10,2024
aoml/4903543/profiles/D4903543_097.nc,aoml/4903543/profiles/D4903543_097.nc,4903543,21.138,-95.388,20241005,10,2024
aoml/4903544/profiles/D4903544_097.nc,aoml/4903544/profiles/D4903544_097.nc,4903544,24.87,-86.556,20241005,10,2024
aoml/4903547/profiles/D4903547_097.nc,aoml/4903547/profiles/D4903547_097.nc,4903547,20.648,-95.534,20241005,10,2024
aoml/4903549/profiles/D4903549_097.nc,aoml/4903549/profiles/D4903549_097.nc,4903549,26.822,-87.483,20241005,10,2024
aoml/4903559/profiles/D4903559_062.nc,aoml/4903559/profiles/D4903559_062.nc,4903559,19.065,-82.647,20241005,10,2024
aoml/4903622/profiles/R4903622_111.nc,aoml/4903622/profiles/R4903622_111.nc,4903622,24.042,-90.221,20241005,10,2024
aoml/4903250/profiles/D4903250_373.nc,aoml/4903250/profiles/D4903250_373.nc,4903250,21.561,-84.988,20241009,10,2024
aoml/4903254/profiles/D4903254_380.nc,aoml/4903254/profiles/D4903254_380.nc,4903254,28.891,-87.747,20241009,10,2024
aoml/4903356/profiles/D4903356_257.nc,aoml/4903356/profiles/D4903356_257.nc,4903356,27.923,-89.281,20241009,10,2024
aoml/4903546/profiles/D4903546_098.nc,aoml/4903546/profiles/D4903546_098.nc,4903546,21.664,-96.401,20241009,10,2024
aoml/4903548/profiles/D4903548_098.nc,aoml/4903548/profiles/D4903548_098.nc,4903548,27.275,-89.393,20241009,10,2024
aoml/4903550/profiles/D4903550_098.nc,aoml/4903550/profiles/D4903550_098.nc,4903550,25.152,-86.077,20241009,10,2024
aoml/4903551/profiles/D4903551_098.nc,aoml/4903551/profiles/D4903551_098.nc,4903551,25.348,-91.113,20241009,10,2024
aoml/4903553/profiles/D4903553_098.nc,aoml/4903553/profiles/D4903553_098.nc,4903553,23.857,-82.442,20241009,10,2024
aoml/4903556/profiles/D4903556_098.nc,aoml/4903556/profiles/D4903556_098.nc,4903556,27.653,-86.115,20241009,10,2024
aoml/4902352/profiles/D4902352_306.nc,aoml/4902352/profiles/D4902352_306.nc,4902352,23.291,-96.995,20241016,10,2024
aoml/4903279/profiles/D4903279_317.nc,aoml/4903279/profiles/D4903279_317.nc,4903279,27.008,-87.913,20241016,10,2024
aoml/4903353/profiles/D4903353_265.nc,aoml/4903353/profiles/D4903353_265.nc,4903353,28.176,-89.051,20241016,10,2024
aoml/4903466/profiles/D4903466_147.nc,aoml/4903466/profiles/D4903466_147.nc,4903466,23.602,-83.584,20241016,10,2024
aoml/4903468/profiles/D4903468_150.nc,aoml/4903468/profiles/D4903468_150.nc,4903468,25.631,-92.637,20241016,10,2024
aoml/4903543/profiles/D4903543_099.nc,aoml/4903543/profiles/D4903543_099.nc,4903543,21.113,-95.361,20241016,10,2024
aoml/4903554/profiles/D4903554_106.nc,aoml/4903554/profiles/D4903554_106.nc,4903554,24.923,-84.437,20241016,10,2024
aoml/4903559/profiles/D4903559_064.nc,aoml/4903559/profiles/D4903559_064.nc,4903559,19.229,-82.49,20241016,10,2024
aoml/4903562/profiles/D4903562_064.nc,aoml/4903562/profiles/D4903562_064.nc,4903562,21.194,-85.773,20241016,10,2024
aoml/4903622/profiles/R4903622_112.nc,aoml/4903622/profiles/R4903622_112.nc,4903622,24.336,-90.394,20241016,10,2024
