cast_id,platform,year,month,obs_date,lat,lon,model_grid_lat,model_grid_lon,model_grid_distance_km,obs_ohc_j_m2,obs_tchp_kj_cm2,obs_d26_m,model_ohc_j_m2,model_tchp_kj_cm2,model_d26_m,delta_ohc_j_m2,delta_tchp_kj_cm2
aoml/4903553/profiles/D4903553_057.nc,4903553,2024,3,20240317,23.25,-82.897,23.25398063659668,-82.8800048828125,1.792,345096312.76193845,34.50963127619384,110.47599398965772,3336636.9576609745,0.33366369576609745,13.182198554583492,341759675.8042775,34.175967580427745
aoml/4903556/profiles/D4903556_057.nc,4903556,2024,3,20240317,27.427,-86.091,27.445838928222656,-86.0799560546875,2.361,2381628.543946667,0.2381628543946667,6.779424053952743,,,,,
aoml/4903232/profiles/D4903232_356.nc,4903232,2024,3,20240322,24.309,-96.117,24.278980255126953,-96.0799560546875,5.024,,,,,,,,
aoml/4903240/profiles/D4903240_353.nc,4903240,2024,3,20240322,25.303,-94.991,25.295774459838867,-94.9599609375,3.222,,,,,,,,
aoml/4903353/profiles/D4903353_223.nc,4903353,2024,3,20240322,28.614,-87.455,28.646100997924805,-87.43994140625,3.86,,,,,,,,
aoml/4903356/profiles/D4903356_216.nc,4903356,2024,3,20240322,28.226,-88.945,28.224010467529297,-88.9599609375,1.482,,,,,,,,
aoml/4903468/profiles/D4903468_109.nc,4903468,2024,3,20240322,27.458,-86.085,27.445838928222656,-86.0799560546875,1.441,,,,,,,,
aoml/4903471/profiles/D4903471_106.nc,4903471,2024,3,20240322,28.995,-87.644,28.996549606323242,-87.679931640625,3.499,,,,,,,,
aoml/4903472/profiles/R4903472_103.nc,4903472,2024,3,20240322,23.768,-83.055,23.767488479614258,-83.0400390625,1.524,,,,,,,,
aoml/4903546/profiles/D4903546_058.nc,4903546,2024,3,20240322,25.7,-92.41,25.72896957397461,-92.4000244140625,3.373,,,,,,,,
aoml/4903548/profiles/D4903548_058.nc,4903548,2024,3,20240322,26.885,-85.741,26.87641716003418,-85.760009765625,2.113,,,,,,,,
aoml/4903549/profiles/D4903549_058.nc,4903549,2024,3,20240322,25.945,-89.714,25.944978713989258,-89.679931640625,3.406,,,,,,,,
aoml/4903550/profiles/D4903550_058.nc,4903550,2024,3,20240322,25.478,-88.418,25.5125675201416,-88.4000244140625,4.246,,,,,,,,
aoml/4903551/profiles/D4903551_058.nc,4903551,2024,3,20240322,26.047,-85.237,26.01689338684082,-85.199951171875,4.991,,,,,,,,
aoml/4903552/profiles/D4903552_058.nc,4903552,2024,3,20240322,24.345,-83.921,24.351882934570312,-83.9200439453125,0.771,,,,,,,,
aoml/4903553/profiles/D4903553_058.nc,4903553,2024,3,20240322,23.285,-82.719,23.25398063659668,-82.719970703125,3.451,286126900.12809944,28.612690012809942,69.54632450632452,151961968.70645553,15.196196870645553,58.1372725555902,134164931.42164391,13.41649314216439
aoml/4903556/profiles/D4903556_058.nc,4903556,2024,3,20240322,27.517,-86.335,27.51681137084961,-86.320068359375,1.473,,,,,,,,
aoml/4903559/profiles/D4903559_034.nc,4903559,2024,3,20240322,20.035,-83.683,20.05732536315918,-83.679931640625,2.503,513980407.49524075,51.39804074952407,138.6264139872248,461080387.25118,46.108038725118,98.96512962900692,52900020.244060755,5.290002024406071
aoml/4903562/profiles/D4903562_034.nc,4903562,2024,3,20240322,19.556,-86.062,19.530414581298828,-86.0799560546875,3.411,661167325.1548972,66.11673251548972,135.48393059570617,302468332.2156793,30.24683322156793,83.70750527771712,358698992.9392179,35.86989929392179
aoml/4903563/profiles/D4903563_036.nc,4903563,2024,3,20240322,20.944,-82.46,20.956478118896484,-82.47998046875,2.496,473781050.55491185,47.37810505549118,126.00224179198808,415940179.3227047,41.59401793227047,93.61603537885398,57840871.23220718,5.784087123220715
aoml/4902351/profiles/D4902351_299.nc,4902351,2024,8,20240804,22.77,-96.446,22.73848533630371,-96.47998046875,4.942,526470882.90380645,52.647088290380644,41.192250991656614,521756134.97042936,52.17561349704293,57.16849041921992,4714747.933377087,0.4714747933377126
aoml/4903240/profiles/D4903240_380.nc,4903240,2024,8,20240804,23.743,-95.458,23.767488479614258,-95.43994140625,3.285,858946643.3446122,85.89466433446123,63.59912737019761,606218732.3490701,60.62187323490701,58.62071036436732,252727910.99554217,25.27279109955422
aoml/4903248/profiles/D4903248_364.nc,4903248,2024,8,20240804,26.412,-92.271,26.44745635986328,-92.239990234375,5.008,828185970.5683944,82.81859705683944,58.47346686043814,751692006.5859946,75.16920065859945,60.308175567947956,76493963.98239982,7.649396398239986
aoml/4903464/profiles/D4903464_132.nc,4903464,2024,8,20240804,28.013,-88.918,28.0123348236084,-88.8800048828125,3.731,539127316.6606536,53.912731666065355,39.48646463647333,577262227.2533985,57.72622272533985,50.53067565752124,-38134910.59274495,-3.8134910592744973
aoml/4903469/profiles/D4903469_133.nc,4903469,2024,8,20240804,23.304,-81.906,23.32746124267578,-81.9200439453125,2.977,1129252969.6222475,112.92529696222473,120.00216321263993,1282244558.0338352,128.2244558033835,113.82284410185207,-152991588.41158772,-15.299158841158771
aoml/4903545/profiles/D4903545_085.nc,4903545,2024,8,20240804,26.131,-88.538,26.16059112548828,-88.56005859375,3.959,1730864625.366455,173.0864625366455,162.41967083997807,1930738553.0496752,193.0738553049675,142.36840633325008,-199873927.68322015,-19.987392768321996
aoml/4903550/profiles/D4903550_085.nc,4903550,2024,8,20240804,25.259,-88.387,25.223424911499023,-88.4000244140625,4.167,1472229836.641507,147.2229836641507,162.5488345927735,1451104936.4882696,145.11049364882695,122.4899824383487,21124900.153237343,2.1124900153237434
aoml/4903551/profiles/D4903551_085.nc,4903551,2024,8,20240804,23.657,-86.288,23.6209774017334,-86.320068359375,5.169,1135429624.2720003,113.54296242720002,96.6375718502366,1167305010.0345302,116.73050100345301,94.93268993622793,-31875385.76252985,-3.18753857625299
aoml/4903552/profiles/D4903552_085.nc,4903552,2024,8,20240804,25.362,-84.815,25.36808204650879,-84.800048828125,1.647,520234335.8418099,52.02343358418099,45.68989480162226,910575531.0571544,91.05755310571544,69.62806763867133,-390341195.2153445,-39.03411952153445
aoml/4903556/profiles/D4903556_085.nc,4903556,2024,8,20240804,27.91,-86.024,27.94168472290039,-86.0,4.239,636158056.5852807,63.61580565852806,42.44770411994634,665872632.3840495,66.58726323840494,49.00848030786662,-29714575.798768878,-2.9714575798768834
aoml/4903557/profiles/D4903557_085.nc,4903557,2024,8,20240804,25.699,-91.082,25.72896957397461,-91.1199951171875,5.059,751037631.2086256,75.10376312086255,49.1634856800219,886119312.5008259,88.61193125008258,66.0757384922834,-135081681.29220033,-13.508168129220024
aoml/4903563/profiles/D4903563_052.nc,4903563,2024,8,20240804,20.006,-80.766,19.982160568237305,-80.800048828125,4.437,897106007.2243767,89.71060072243766,78.05918397184345,1198890044.978349,119.88900449783489,111.81144251278016,-301784037.7539723,-30.17840377539723
aoml/4903622/profiles/R4903622_105.nc,4903622,2024,8,20240804,23.171,-90.657,23.180458068847656,-90.6400146484375,2.03,858063918.3137691,85.8063918313769,64.54817823296764,675346845.706597,67.53468457065969,54.75936201422476,182717072.60717213,18.271707260717207
aoml/4903240/profiles/D4903240_381.nc,4903240,2024,8,20240809,23.706,-95.633,23.69425392150879,-95.5999755859375,3.607,833114072.7337672,83.31140727337672,60.07003306471907,856547574.784123,85.6547574784123,72.56636687816501,-23433502.050355792,-2.343350205035577
aoml/4903248/profiles/D4903248_365.nc,4903248,2024,8,20240809,26.369,-92.434,26.37580680847168,-92.4000244140625,3.468,909818264.9572843,90.98182649572843,63.02034333227464,952778173.1167986,95.27781731167985,68.93787315047157,-42959908.15951431,-4.295990815951427
aoml/4903464/profiles/D4903464_133.nc,4903464,2024,8,20240809,28.069,-88.947,28.08294105529785,-88.9599609375,2.005,600160845.8829648,60.01608458829648,43.35432901310668,759031227.9695638,75.90312279695638,54.226952434825726,-158870382.086599,-15.887038208659902
aoml/4903469/profiles/D4903469_134.nc,4903469,2024,8,20240809,23.36,-81.751,23.32746124267578,-81.760009765625,3.733,1290704170.0935082,129.07041700935082,135.91555648996749,1122558612.0112317,112.25586120112317,117.06091065306815,168145558.08227658,16.814555808227652
aoml/4903545/profiles/D4903545_086.nc,4903545,2024,8,20240809,26.752,-89.104,26.733610153198242,-89.1199951171875,2.589,1647666765.7964447,164.76667657964447,138.22202747269114,1043276193.2325046,104.32761932325046,94.82367739359033,604390572.56394,60.43905725639401
aoml/4903550/profiles/D4903550_086.nc,4903550,2024,8,20240809,25.202,-88.019,25.223424911499023,-88.0,3.054,1453925892.5642397,145.39258925642397,160.73717711857162,1414275422.040644,141.4275422040644,150.1863868470084,39650470.52359581,3.96504705235958
aoml/4903552/profiles/D4903552_086.nc,4903552,2024,8,20240809,25.853,-84.969,25.87302017211914,-84.9599609375,2.403,565372277.717821,56.5372277717821,42.11043864063633,735839023.6677383,73.58390236677383,54.53171525599925,-170466745.94991732,-17.046674594991728
aoml/4903556/profiles/D4903556_086.nc,4903556,2024,8,20240809,27.974,-86.365,27.94168472290039,-86.4000244140625,4.974,638225360.3960986,63.82253603960986,48.85379667668262,840484346.7760619,84.04843467760618,61.731837475393704,-202258986.37996328,-20.225898637996323
aoml/4903557/profiles/D4903557_086.nc,4903557,2024,8,20240809,25.452,-91.161,25.44034767150879,-91.199951171875,4.12,800347729.0504955,80.03477290504955,53.01585148174864,989222843.5687025,98.92228435687024,68.97160357025437,-188875114.51820695,-18.887511451820686
aoml/4903559/profiles/D4903559_051.nc,4903559,2024,8,20240809,19.613,-83.079,19.605792999267578,-83.0400390625,4.159,1852087858.9374785,185.20878589374786,173.39604758472802,1460817652.3835099,146.08176523835098,130.548842755193,391270206.55396867,39.127020655396876
aoml/4903562/profiles/D4903562_051.nc,4903562,2024,8,20240809,20.118,-86.664,20.132455825805664,-86.6400146484375,2.976,1122716980.1982055,112.27169801982055,98.18940906864407,1033660803.6824621,103.3660803682462,96.24334745229832,89056176.51574337,8.905617651574346
aoml/4903563/profiles/D4903563_053.nc,4903563,2024,8,20240809,20.14,-80.655,20.132455825805664,-80.6400146484375,1.775,1108389214.9146843,110.83892149146843,92.08889303067194,1043326972.0122246,104.33269720122244,93.13205651247638,65062242.90245974,6.5062242902459815
aoml/4902351/profiles/D4902351_300.nc,4902351,2024,8,20240814,22.822,-96.502,22.81224822998047,-96.47998046875,2.504,584903775.6785157,58.49037756785157,48.87541222122391,698000243.7784337,69.80002437784337,62.00966021295222,-113096468.09991801,-11.309646809991804
aoml/4903240/profiles/D4903240_382.nc,4903240,2024,8,20240814,23.878,-95.474,23.913837432861328,-95.43994140625,5.279,953546269.2010418,95.35462692010418,64.04130125045059,878782910.9943027,87.87829109943027,71.58015939974919,74763358.20673907,7.47633582067391
aoml/4903248/profiles/D4903248_366.nc,4903248,2024,8,20240814,26.15,-92.508,26.16059112548828,-92.47998046875,3.034,890439290.180356,89.0439290180356,61.57350677280076,869108317.6691262,86.91083176691261,71.27296906025248,21330972.511229873,2.13309725112299
aoml/4903464/profiles/D4903464_134.nc,4903464,2024,8,20240814,28.086,-88.946,28.08294105529785,-88.9599609375,1.411,652254545.6074958,65.22545456074957,46.241688551442735,802567258.0665132,80.25672580665132,60.096820885416456,-150312712.4590174,-15.031271245901749
aoml/4903469/profiles/D4903469_135.nc,4903469,2024,8,20240814,23.354,-81.757,23.32746124267578,-81.760009765625,2.967,1225698380.019273,122.5698380019273,122.60137991454839,1370050543.372678,137.0050543372678,131.28119469987908,-144352163.353405,-14.435216335340513
aoml/4903545/profiles/D4903545_087.nc,4903545,2024,8,20240814,26.983,-89.317,26.94775390625,-89.280029296875,5.365,1138649034.115946,113.8649034115946,98.25547391131006,896014798.3386123,89.60147983386123,81.50156334341614,242634235.77733374,24.263423577733363
aoml/4903550/profiles/D4903550_087.nc,4903550,2024,8,20240814,24.938,-86.694,24.933591842651367,-86.719970703125,2.664,1391710485.1506505,139.17104851506505,125.92749439003435,856920285.0515277,85.69202850515278,74.74886998258735,534790200.09912276,53.479020009912276
aoml/4903552/profiles/D4903552_087.nc,4903552,2024,8,20240814,26.052,-85.024,26.01689338684082,-85.0400390625,4.22,622915583.1410648,62.291558314106474,45.9908339542549,786482691.1459274,78.64826911459274,57.68522968680236,-163567108.00486267,-16.356710800486262
aoml/4903556/profiles/D4903556_087.nc,4903556,2024,8,20240814,27.897,-86.4,27.870986938476562,-86.4000244140625,2.893,983163366.2133303,98.31633662133302,63.67007467865582,724691612.6180204,72.46916126180204,56.32511427321647,258471753.59530985,25.84717535953098
aoml/4903557/profiles/D4903557_087.nc,4903557,2024,8,20240814,25.426,-90.944,25.44034767150879,-90.9599609375,2.261,854441219.1909409,85.44412191909409,55.36675309349743,735262726.0669305,73.52627260669306,59.72174806312416,119178493.12401032,11.917849312401032
aoml/4903559/profiles/D4903559_052.nc,4903559,2024,8,20240814,19.342,-83.046,19.379549026489258,-83.0400390625,4.222,1918068106.1235557,191.80681061235555,168.0071216464827,1366543125.659234,136.6543125659234,132.56502545644716,551524980.4643216,55.15249804643216
aoml/4903562/profiles/D4903562_052.nc,4903562,2024,8,20240814,20.337,-86.532,20.357627868652344,-86.56005859375,3.717,1473467305.6879241,147.3467305687924,127.65885917624817,1040882386.1728132,104.08823861728132,99.7557950364902,432584919.51511097,43.258491951511076
aoml/4903563/profiles/D4903563_054.nc,4903563,2024,8,20240814,20.264,-80.586,20.282608032226562,-80.56005859375,3.406,959834419.363649,95.9834419363649,76.40835332308345,884352091.6399343,88.43520916399342,78.68072934340006,75482327.72371471,7.5482327723714775
aoml/4902351/profiles/D4902351_301.nc,4902351,2024,8,20240824,22.86,-96.695,22.885969161987305,-96.719970703125,3.858,706871238.6312754,70.68712386312754,46.00444950922347,698551418.7238783,69.85514187238782,57.60493685528819,8319819.907397151,0.8319819907397203
aoml/4903240/profiles/D4903240_384.nc,4903240,2024,8,20240824,23.612,-95.72,23.6209774017334,-95.760009765625,4.197,845245996.8598258,84.52459968598258,51.70960617869771,793234323.9931004,79.32343239931004,60.62648808699202,52011672.866725445,5.201167286672543
aoml/4903248/profiles/D4903248_368.nc,4903248,2024,8,20240824,25.991,-92.462,26.01689338684082,-92.47998046875,3.394,1027272311.8422183,102.72723118422182,63.24283135267954,955068524.719084,95.5068524719084,66.89000463262958,72203787.12313426,7.220378712313419
aoml/4903464/profiles/D4903464_136.nc,4903464,2024,8,20240824,28.139,-88.928,28.15349769592285,-88.9599609375,3.524,568959899.4614869,56.89598994614869,42.79076879893445,685122785.0088816,68.51227850088816,49.092410648820874,-116162885.54739463,-11.61628855473947
aoml/4903469/profiles/D4903469_137.nc,4903469,2024,8,20240824,23.385,-81.728,23.40089988708496,-81.760009765625,3.714,1426810093.0571735,142.68100930571734,132.87407163779952,1241063237.9023085,124.10632379023085,105.5261887619858,185746855.15486503,18.574685515486493
aoml/4903545/profiles/D4903545_089.nc,4903545,2024,8,20240824,26.636,-89.146,26.662137985229492,-89.1199951171875,3.889,1376485640.0547235,137.64856400547234,153.76186993877363,1285593472.2190652,128.5593472219065,139.32524411633813,90892167.83565831,9.089216783565831
aoml/4903552/profiles/D4903552_089.nc,4903552,2024,8,20240824,25.645,-84.928,25.656879425048828,-84.9599609375,3.465,734258657.09083,73.425865709083,46.87488993330519,879283945.9247942,87.92839459247942,68.3832678932911,-145025288.83396423,-14.502528883396423
aoml/4903556/profiles/D4903556_089.nc,4903556,2024,8,20240824,27.783,-86.48,27.80024528503418,-86.47998046875,1.918,1450578958.110839,145.05789581108388,137.1679043070992,1390882957.2057726,139.08829572057726,107.64225919044091,59696000.90506625,5.969600090506617
aoml/4903557/profiles/D4903557_089.nc,4903557,2024,8,20240824,26.073,-90.769,26.088764190673828,-90.800048828125,3.562,577908044.1911962,57.79080441911962,41.42643145817485,748411486.0215371,74.84114860215371,57.540564252562866,-170503441.83034086,-17.050344183034092
aoml/4903559/profiles/D4903559_054.nc,4903559,2024,8,20240824,18.961,-82.799,18.92612075805664,-82.800048828125,3.88,1943195121.0663881,194.3195121066388,163.7410948014404,1497615389.0794926,149.76153890794924,140.4701977163391,445579731.98689556,44.55797319868955
aoml/4903562/profiles/D4903562_054.nc,4903562,2024,8,20240824,20.682,-86.225,20.6573486328125,-86.239990234375,3.154,1540413923.7767549,154.0413923776755,133.85383424022535,970855361.3216436,97.08553613216435,90.4925822060127,569558562.4551113,56.95585624551114
aoml/4903248/profiles/D4903248_369.nc,4903248,2024,8,20240830,26.011,-92.691,26.01689338684082,-92.719970703125,2.968,914398464.4718505,91.43984644718505,60.61414655892665,960109392.1657999,96.01093921657998,68.51445957898461,-45710927.69394934,-4.571092769394937
aoml/4903471/profiles/D4903471_138.nc,4903471,2024,8,20240830,27.942,-88.914,27.94168472290039,-88.8800048828125,3.34,753898248.6533209,75.38982486533209,49.635490383431204,1052035036.5239894,105.20350365239894,79.60855437535587,-298136787.87066853,-29.81367878706685
aoml/4903546/profiles/D4903546_090.nc,4903546,2024,8,20240830,22.586,-96.312,22.59084129333496,-96.320068359375,0.988,809238126.3146452,80.92381263146451,52.484348453640855,725281036.4359763,72.52810364359762,56.19697452736953,83957089.8786689,8.395708987866897
aoml/4903548/profiles/D4903548_090.nc,4903548,2024,8,20240830,26.714,-90.098,26.733610153198242,-90.0799560546875,2.822,1265152557.913852,126.51525579138519,103.28109608895308,1187796058.747246,118.7796058747246,99.15522321197815,77356499.16660595,7.735649916660591
aoml/4903549/profiles/D4903549_090.nc,4903549,2024,8,20240830,26.376,-88.933,26.37580680847168,-88.9599609375,2.686,1222942083.1184812,122.29420831184811,125.75686468773279,1492164819.8248425,149.21648198248423,125.0133935661135,-269222736.7063613,-26.922273670636116
aoml/4903550/profiles/D4903550_090.nc,4903550,2024,8,20240830,24.396,-85.063,24.424745559692383,-85.0400390625,3.952,1627156247.7625494,162.71562477625494,144.82067214854774,1366616763.9553447,136.66167639553447,109.94797275809675,260539483.80720472,26.05394838072047
aoml/4903551/profiles/D4903551_090.nc,4903551,2024,8,20240830,24.936,-88.863,24.933591842651367,-88.8800048828125,1.735,453024734.7551488,45.30247347551488,39.28692295118822,600862143.8933686,60.08621438933686,56.889313876300946,-147837409.13821977,-14.78374091382198
aoml/4903559/profiles/D4903559_055.nc,4903559,2024,8,20240830,18.866,-82.63,18.85042953491211,-82.6400146484375,2.027,2079704906.3425136,207.97049063425135,169.68672633314833,1416316811.0857913,141.63168110857913,129.03485533022234,663388095.2567222,66.33880952567222
aoml/4903562/profiles/D4903562_055.nc,4903562,2024,8,20240830,20.722,-86.218,20.732187271118164,-86.239990234375,2.552,1506864247.2775385,150.68642472775386,125.91569788019414,909485822.0304571,90.9485822030457,82.81174144857485,597378425.2470814,59.73784252470816
aoml/4903563/profiles/D4903563_057.nc,4903563,2024,8,20240830,20.616,-80.624,20.582473754882812,-80.6400146484375,4.084,1908847926.547716,190.8847926547716,157.59907526213615,1346126070.4049366,134.61260704049366,119.98734033853796,562721856.1427794,56.27218561427793
aoml/4903248/profiles/D4903248_370.nc,4903248,2024,9,20240904,26.08,-93.067,26.088764190673828,-93.0400390625,2.864,849303400.9995457,84.93034009995456,61.05119513999024,907442542.1746273,90.74425421746272,68.817028964829,-58139141.17508161,-5.813914117508162
aoml/4903471/profiles/D4903471_139.nc,4903471,2024,9,20240904,27.916,-88.873,27.94168472290039,-88.8800048828125,2.938,837631589.3149669,83.76315893149669,59.27325372680523,904094306.1333063,90.40943061333063,71.42609600028204,-66462716.81833935,-6.646271681833937
aoml/4903472/profiles/R4903472_138.nc,4903472,2024,9,20240904,24.703,-87.106,24.715768814086914,-87.1199951171875,2.004,1135775097.0574195,113.57750970574195,96.11644560971007,713945129.1737274,71.39451291737274,57.28060283424773,421829967.88369215,42.18299678836921
aoml/4903546/profiles/D4903546_091.nc,4903546,2024,9,20240904,22.397,-96.418,22.369077682495117,-96.4000244140625,3.613,819513420.4935939,81.95134204935938,52.891910321128314,760338415.3998332,76.03384153998331,56.961309217207024,59175005.09376073,5.917500509376069
aoml/4903548/profiles/D4903548_091.nc,4903548,2024,9,20240904,27.017,-89.887,27.019044876098633,-89.9200439453125,3.281,1215031356.0228992,121.50313560228992,115.21603700785003,1548194950.0474112,154.8194950047411,126.54264546062531,-333163594.02451205,-33.316359402451184
aoml/4903549/profiles/D4903549_091.nc,4903549,2024,9,20240904,26.735,-89.145,26.733610153198242,-89.1199951171875,2.488,1156391984.493392,115.63919844933919,130.9589511187216,1104239162.4919446,110.42391624919445,102.31686662165515,52152822.00144744,5.215282200144742
aoml/4903550/profiles/D4903550_091.nc,4903550,2024,9,20240904,24.237,-84.896,24.20603370666504,-84.8800048828125,3.806,1519311778.415606,151.93117784156058,116.56849421618261,2702949041.609513,270.29490416095126,140.3238866168,-1183637263.1939068,-118.36372631939068
aoml/4903551/profiles/D4903551_091.nc,4903551,2024,9,20240904,25.154,-88.832,25.151031494140625,-88.800048828125,3.233,309555191.1573441,30.955519115734408,25.87296701257831,544756824.4123094,54.47568244123094,48.81042886659132,-235201633.2549653,-23.52016332549653
aoml/4903559/profiles/D4903559_056.nc,4903559,2024,9,20240904,18.863,-82.533,18.85042953491211,-82.56005859375,3.172,1839100128.032579,183.9100128032579,153.67726977328863,1405975381.317249,140.5975381317249,129.04790524066982,433124746.7153299,43.31247467153301
aoml/4903562/profiles/D4903562_056.nc,4903562,2024,9,20240904,21.009,-86.114,21.03116798400879,-86.0799560546875,4.308,1659715627.4284217,165.97156274284217,133.93167658405355,1211798138.6359484,121.17981386359483,102.54923337212526,447917488.7924733,44.791748879247336
aoml/4903563/profiles/D4903563_058.nc,4903563,2024,9,20240904,20.621,-80.624,20.6573486328125,-80.6400146484375,4.372,1923523206.6185892,192.3523206618589,163.3589337981961,1357018189.618667,135.70181896186668,123.25333869684796,566505016.9999223,56.65050169999222
